freq,psd_x,psd_y,psd_z,psd_xyz
81.9,2.903e+04,2.743e+03,7.540e+03,3.932e+04
83.4,2.113e+04,2.246e+03,6.023e+03,2.940e+04
84.9,1.833e+04,2.308e+03,5.751e+03,2.639e+04
86.4,1.705e+04,2.730e+03,6.077e+03,2.586e+04
88.0,1.454e+04,3.353e+03,6.433e+03,2.433e+04
89.5,1.276e+04,3.906e+03,6.739e+03,2.340e+04
91.0,1.224e+04,4.411e+03,6.866e+03,2.352e+04
92.5,1.257e+04,4.915e+03,6.852e+03,2.433e+04
94.0,1.349e+04,5.150e+03,6.813e+03,2.545e+04
95.5,1.488e+04,5.180e+03,6.728e+03,2.678e+04
97.1,1.593e+04,5.264e+03,6.445e+03,2.764e+04
98.6,1.672e+04,5.554e+03,6.194e+03,2.847e+04
100.1,1.731e+04,5.633e+03,5.980e+03,2.892e+04
101.6,1.591e+04,5.718e+03,5.664e+03,2.729e+04
103.1,1.369e+04,5.929e+03,5.117e+03,2.473e+04
104.6,1.192e+04,5.938e+03,4.450e+03,2.231e+04
106.2,1.021e+04,5.234e+03,3.419e+03,1.886e+04
107.7,9.139e+03,4.676e+03,2.570e+03,1.638e+04
109.2,7.654e+03,4.268e+03,1.781e+03,1.370e+04
110.7,6.502e+03,4.058e+03,1.297e+03,1.186e+04
112.2,6.126e+03,4.007e+03,1.006e+03,1.114e+04
113.7,6.873e+03,4.060e+03,8.728e+02,1.181e+04
115.3,8.621e+03,4.206e+03,8.854e+02,1.371e+04
116.8,1.101e+04,4.367e+03,9.155e+02,1.630e+04
118.3,1.472e+04,4.764e+03,1.093e+03,2.058e+04
119.8,1.885e+04,5.275e+03,1.465e+03,2.559e+04
121.3,1.950e+04,4.985e+03,1.749e+03,2.623e+04
122.8,2.151e+04,4.993e+03,2.109e+03,2.861e+04
124.4,2.293e+04,4.657e+03,2.603e+03,3.019e+04
125.9,2.386e+04,4.059e+03,3.144e+03,3.106e+04
127.4,2.654e+04,3.965e+03,3.478e+03,3.398e+04
128.9,2.988e+04,3.859e+03,3.641e+03,3.738e+04
130.4,3.553e+04,4.096e+03,3.867e+03,4.349e+04
131.9,4.074e+04,4.312e+03,4.002e+03,4.906e+04
133.5,3.542e+04,3.426e+03,3.731e+03,4.258e+04
135.0,3.349e+04,3.002e+03,3.592e+03,4.009e+04
136.5,3.986e+04,3.347e+03,3.787e+03,4.700e+04
138.0,4.727e+04,3.891e+03,4.082e+03,5.525e+04
139.5,5.205e+04,4.448e+03,4.586e+03,6.109e+04
141.0,5.182e+04,4.626e+03,5.156e+03,6.160e+04
142.6,4.828e+04,4.471e+03,5.891e+03,5.864e+04
144.1,4.444e+04,4.202e+03,7.120e+03,5.576e+04
145.6,4.225e+04,4.011e+03,9.024e+03,5.529e+04
147.1,4.251e+04,4.166e+03,1.134e+04,5.802e+04
148.6,4.772e+04,4.873e+03,1.305e+04,6.564e+04
150.1,4.505e+04,4.905e+03,1.426e+04,6.421e+04
151.7,4.685e+04,5.035e+03,1.764e+04,6.953e+04
153.2,5.648e+04,5.465e+03,1.950e+04,8.145e+04
154.7,6.572e+04,5.780e+03,1.950e+04,9.100e+04
156.2,7.090e+04,6.062e+03,1.882e+04,9.577e+04
157.7,6.985e+04,6.095e+03,1.797e+04,9.393e+04
159.2,6.011e+04,4.994e+03,1.557e+04,8.067e+04
160.8,6.006e+04,4.496e+03,1.301e+04,7.757e+04
162.3,5.834e+04,4.370e+03,1.113e+04,7.384e+04
163.8,5.786e+04,4.444e+03,1.050e+04,7.280e+04
165.3,5.646e+04,4.530e+03,1.048e+04,7.147e+04
166.8,5.478e+04,4.785e+03,1.129e+04,7.085e+04
168.3,5.050e+04,4.927e+03,1.270e+04,6.812e+04
169.9,4.239e+04,4.718e+03,1.417e+04,6.127e+04
171.4,4.379e+04,5.170e+03,1.621e+04,6.517e+04
172.9,4.418e+04,5.491e+03,1.629e+04,6.597e+04
174.4,4.090e+04,5.174e+03,1.470e+04,6.077e+04
175.9,3.992e+04,5.012e+03,1.358e+04,5.851e+04
177.4,3.743e+04,4.752e+03,1.255e+04,5.474e+04
179.0,3.441e+04,4.389e+03,1.163e+04,5.043e+04
180.5,3.131e+04,3.977e+03,1.032e+04,4.560e+04
182.0,2.801e+04,3.623e+03,9.060e+03,4.069e+04
183.5,2.792e+04,3.942e+03,9.728e+03,4.159e+04
185.0,2.650e+04,4.219e+03,1.045e+04,4.117e+04
186.5,2.566e+04,4.380e+03,1.106e+04,4.110e+04
188.1,2.656e+04,4.548e+03,1.160e+04,4.271e+04
189.6,3.179e+04,4.790e+03,1.231e+04,4.889e+04
191.1,4.172e+04,5.117e+03,1.300e+04,5.984e+04
192.6,5.174e+04,5.211e+03,1.303e+04,6.999e+04
194.1,5.595e+04,4.145e+03,1.126e+04,7.136e+04
195.6,5.618e+04,3.154e+03,9.141e+03,6.848e+04
197.2,4.963e+04,2.119e+03,6.539e+03,5.828e+04
198.7,4.158e+04,1.446e+03,4.262e+03,4.729e+04
