freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.602e+01,7.003e+00,1.004e+01,8.307e+01
1.6,4.895e+01,1.590e+01,4.114e+01,1.060e+02
3.1,2.813e+01,1.546e+01,5.155e+01,9.515e+01
4.7,3.154e+02,1.671e+01,5.536e+01,3.875e+02
6.3,1.035e+03,1.850e+01,5.064e+01,1.104e+03
7.8,1.615e+03,1.736e+01,4.829e+01,1.680e+03
9.4,2.199e+03,1.700e+01,4.939e+01,2.266e+03
11.0,2.836e+03,1.798e+01,5.058e+01,2.905e+03
12.5,3.521e+03,1.853e+01,4.992e+01,3.590e+03
14.1,4.160e+03,1.695e+01,5.037e+01,4.227e+03
15.6,4.871e+03,1.567e+01,4.868e+01,4.936e+03
17.2,5.615e+03,1.613e+01,5.221e+01,5.684e+03
18.8,6.526e+03,1.926e+01,5.737e+01,6.603e+03
20.3,7.344e+03,2.663e+01,6.804e+01,7.438e+03
21.9,7.707e+03,3.190e+01,7.409e+01,7.813e+03
23.5,7.673e+03,3.425e+01,6.895e+01,7.776e+03
25.0,7.937e+03,3.628e+01,7.700e+01,8.051e+03
26.6,8.122e+03,5.274e+01,7.888e+01,8.253e+03
28.2,8.689e+03,4.713e+01,6.992e+01,8.806e+03
29.7,8.990e+03,3.172e+01,7.542e+01,9.097e+03
31.3,9.866e+03,2.478e+01,9.723e+01,9.988e+03
32.9,1.060e+04,2.015e+01,1.212e+02,1.074e+04
34.4,1.004e+04,1.805e+01,1.288e+02,1.018e+04
36.0,1.035e+04,2.303e+01,1.366e+02,1.051e+04
37.6,1.140e+04,3.347e+01,1.823e+02,1.161e+04
39.1,1.216e+04,4.717e+01,2.515e+02,1.246e+04
40.7,1.000e+04,6.038e+01,2.932e+02,1.036e+04
42.3,5.082e+03,7.467e+01,3.401e+02,5.497e+03
43.8,4.165e+03,9.816e+01,4.742e+02,4.737e+03
45.4,4.557e+03,1.436e+02,7.393e+02,5.440e+03
46.9,5.234e+03,2.348e+02,1.230e+03,6.699e+03
48.5,6.311e+03,4.096e+02,1.951e+03,8.671e+03
50.1,7.340e+03,6.845e+02,2.890e+03,1.092e+04
51.6,7.609e+03,1.010e+03,3.650e+03,1.227e+04
53.2,7.612e+03,1.190e+03,3.738e+03,1.254e+04
54.8,8.104e+03,1.143e+03,3.221e+03,1.247e+04
56.3,9.174e+03,1.071e+03,2.839e+03,1.308e+04
57.9,1.075e+04,1.086e+03,2.670e+03,1.450e+04
59.5,1.223e+04,1.069e+03,2.388e+03,1.569e+04
61.0,1.361e+04,8.957e+02,1.931e+03,1.643e+04
62.6,1.455e+04,7.678e+02,1.708e+03,1.702e+04
64.2,1.604e+04,8.168e+02,1.988e+03,1.884e+04
65.7,1.919e+04,1.023e+03,2.590e+03,2.280e+04
67.3,2.299e+04,1.314e+03,3.222e+03,2.753e+04
68.9,2.574e+04,1.512e+03,3.292e+03,3.054e+04
70.4,2.799e+04,1.506e+03,2.806e+03,3.231e+04
72.0,2.974e+04,1.482e+03,2.579e+03,3.380e+04
73.5,3.094e+04,1.666e+03,2.859e+03,3.546e+04
75.1,3.081e+04,2.523e+03,4.160e+03,3.750e+04
76.7,2.899e+04,4.354e+03,6.219e+03,3.956e+04
78.2,2.583e+04,6.098e+03,7.533e+03,3.946e+04
79.8,2.138e+04,6.883e+03,7.715e+03,3.598e+04
81.4,1.788e+04,7.598e+03,7.912e+03,3.339e+04
82.9,1.544e+04,8.196e+03,7.954e+03,3.159e+04
84.5,1.525e+04,8.368e+03,7.677e+03,3.129e+04
86.1,1.590e+04,8.370e+03,7.214e+03,3.148e+04
87.6,1.624e+04,8.373e+03,6.759e+03,3.137e+04
89.2,1.798e+04,8.005e+03,6.093e+03,3.208e+04
90.8,2.015e+04,7.077e+03,5.134e+03,3.236e+04
92.3,2.247e+04,6.341e+03,4.202e+03,3.301e+04
93.9,2.596e+04,5.419e+03,3.100e+03,3.448e+04
95.5,2.977e+04,4.641e+03,2.267e+03,3.668e+04
97.0,3.241e+04,4.668e+03,1.942e+03,3.902e+04
98.6,3.347e+04,5.216e+03,1.643e+03,4.033e+04
100.2,3.530e+04,6.510e+03,1.396e+03,4.321e+04
101.7,3.507e+04,8.875e+03,1.119e+03,4.506e+04
103.3,3.551e+04,1.323e+04,8.983e+02,4.964e+04
104.8,3.855e+04,1.743e+04,8.394e+02,5.682e+04
106.4,4.310e+04,1.970e+04,8.142e+02,6.362e+04
108.0,4.676e+04,2.147e+04,8.459e+02,6.907e+04
109.5,4.874e+04,2.283e+04,9.319e+02,7.250e+04
111.1,5.056e+04,2.428e+04,1.021e+03,7.586e+04
112.7,5.552e+04,2.477e+04,1.061e+03,8.136e+04
114.2,5.943e+04,2.433e+04,1.035e+03,8.480e+04
115.8,6.190e+04,2.349e+04,9.693e+02,8.636e+04
117.4,6.402e+04,2.147e+04,8.330e+02,8.633e+04
118.9,6.449e+04,1.852e+04,6.905e+02,8.370e+04
120.5,6.174e+04,1.389e+04,5.217e+02,7.616e+04
122.1,5.718e+04,9.259e+03,3.441e+02,6.679e+04
123.6,5.454e+04,6.672e+03,2.846e+02,6.150e+04
125.2,4.823e+04,4.976e+03,2.723e+02,5.348e+04
126.8,4.776e+04,4.601e+03,2.921e+02,5.265e+04
128.3,4.988e+04,4.653e+03,2.930e+02,5.482e+04
129.9,5.355e+04,4.721e+03,2.277e+02,5.850e+04
131.4,5.361e+04,3.497e+03,1.907e+02,5.730e+04
133.0,3.558e+04,1.684e+03,1.531e+02,3.742e+04
134.6,1.922e+04,7.361e+02,1.002e+02,2.006e+04
136.1,1.900e+04,6.567e+02,8.982e+01,1.975e+04
137.7,2.283e+04,6.344e+02,8.609e+01,2.355e+04
139.3,2.694e+04,5.650e+02,8.826e+01,2.760e+04
140.8,2.757e+04,4.991e+02,8.818e+01,2.816e+04
142.4,2.694e+04,5.743e+02,9.265e+01,2.761e+04
144.0,2.207e+04,6.998e+02,1.144e+02,2.289e+04
145.5,1.750e+04,8.393e+02,1.255e+02,1.846e+04
147.1,1.447e+04,8.704e+02,1.503e+02,1.549e+04
148.7,1.152e+04,8.614e+02,1.540e+02,1.253e+04
150.2,1.016e+04,9.104e+02,1.386e+02,1.121e+04
151.8,9.618e+03,8.975e+02,1.386e+02,1.065e+04
153.4,1.001e+04,8.818e+02,1.499e+02,1.105e+04
154.9,1.236e+04,9.907e+02,1.550e+02,1.351e+04
156.5,1.393e+04,1.085e+03,1.480e+02,1.517e+04
158.1,1.675e+04,9.794e+02,1.481e+02,1.788e+04
159.6,2.682e+04,7.796e+02,1.696e+02,2.777e+04
161.2,3.440e+04,7.224e+02,1.649e+02,3.529e+04
162.7,3.699e+04,9.001e+02,1.682e+02,3.805e+04
164.3,4.100e+04,8.540e+02,1.677e+02,4.202e+04
165.9,4.357e+04,7.745e+02,1.686e+02,4.452e+04
167.4,4.692e+04,6.861e+02,1.688e+02,4.778e+04
169.0,4.772e+04,6.494e+02,1.854e+02,4.855e+04
170.6,4.638e+04,6.808e+02,2.204e+02,4.728e+04
172.1,4.896e+04,7.999e+02,2.537e+02,5.001e+04
173.7,5.276e+04,9.587e+02,3.106e+02,5.403e+04
175.3,4.607e+04,9.001e+02,3.188e+02,4.729e+04
176.8,3.963e+04,9.175e+02,3.107e+02,4.086e+04
