freq,psd_x,psd_y,psd_z,psd_xyz
65.2,4.675e+05,1.613e+04,8.666e+04,5.703e+05
66.7,5.943e+05,1.897e+04,8.333e+04,6.966e+05
68.3,6.336e+05,1.866e+04,7.999e+04,7.322e+05
69.8,5.912e+05,1.703e+04,7.792e+04,6.861e+05
71.3,4.975e+05,1.563e+04,7.298e+04,5.861e+05
72.8,3.844e+05,1.331e+04,5.852e+04,4.563e+05
74.3,3.142e+05,1.095e+04,4.378e+04,3.690e+05
75.8,2.506e+05,8.638e+03,3.396e+04,2.932e+05
77.4,1.785e+05,6.522e+03,2.496e+04,2.099e+05
78.9,1.245e+05,5.058e+03,1.914e+04,1.487e+05
80.4,9.541e+04,3.914e+03,1.534e+04,1.147e+05
81.9,7.629e+04,3.089e+03,1.250e+04,9.188e+04
83.4,6.489e+04,3.430e+03,1.199e+04,8.031e+04
84.9,5.660e+04,4.375e+03,1.172e+04,7.269e+04
86.5,4.886e+04,5.288e+03,1.064e+04,6.479e+04
88.0,4.652e+04,6.124e+03,9.557e+03,6.220e+04
89.5,5.134e+04,6.951e+03,8.677e+03,6.697e+04
91.0,5.812e+04,7.843e+03,7.913e+03,7.388e+04
92.5,6.315e+04,8.603e+03,7.283e+03,7.904e+04
94.1,6.438e+04,8.869e+03,6.508e+03,7.976e+04
95.6,6.006e+04,8.651e+03,5.480e+03,7.419e+04
97.1,5.436e+04,8.385e+03,4.450e+03,6.719e+04
98.6,4.943e+04,8.252e+03,3.314e+03,6.099e+04
100.1,4.458e+04,8.133e+03,2.465e+03,5.518e+04
101.6,3.645e+04,7.923e+03,1.726e+03,4.610e+04
103.2,2.822e+04,7.452e+03,1.079e+03,3.675e+04
104.7,2.027e+04,6.851e+03,6.766e+02,2.780e+04
106.2,1.480e+04,6.566e+03,4.119e+02,2.177e+04
107.7,1.113e+04,6.726e+03,3.902e+02,1.825e+04
109.2,8.860e+03,6.911e+03,5.741e+02,1.634e+04
110.7,8.744e+03,7.488e+03,8.903e+02,1.712e+04
112.3,1.094e+04,8.287e+03,1.284e+03,2.051e+04
113.8,1.625e+04,9.708e+03,1.922e+03,2.788e+04
115.3,2.565e+04,1.188e+04,3.093e+03,4.062e+04
116.8,4.065e+04,1.467e+04,4.839e+03,6.016e+04
118.3,6.210e+04,1.811e+04,7.402e+03,8.762e+04
119.8,7.708e+04,1.906e+04,9.254e+03,1.054e+05
121.4,6.285e+04,1.347e+04,7.529e+03,8.385e+04
122.9,5.834e+04,1.103e+04,6.553e+03,7.592e+04
124.4,5.619e+04,9.098e+03,5.521e+03,7.081e+04
125.9,5.487e+04,7.224e+03,5.081e+03,6.717e+04
127.4,6.525e+04,7.286e+03,5.910e+03,7.844e+04
128.9,8.256e+04,7.952e+03,7.101e+03,9.762e+04
130.5,1.059e+05,8.887e+03,8.747e+03,1.235e+05
132.0,1.241e+05,9.435e+03,1.006e+04,1.436e+05
133.5,9.319e+04,7.564e+03,7.548e+03,1.083e+05
135.0,7.194e+04,6.291e+03,5.497e+03,8.373e+04
136.5,7.120e+04,6.045e+03,5.526e+03,8.278e+04
138.0,6.856e+04,5.665e+03,5.625e+03,7.985e+04
139.6,6.273e+04,5.193e+03,4.862e+03,7.279e+04
141.1,5.330e+04,4.615e+03,3.639e+03,6.156e+04
142.6,4.687e+04,4.370e+03,4.048e+03,5.529e+04
144.1,4.105e+04,4.148e+03,5.086e+03,5.028e+04
145.6,3.776e+04,4.038e+03,6.990e+03,4.879e+04
147.1,3.700e+04,4.212e+03,9.479e+03,5.069e+04
148.7,3.952e+04,4.444e+03,1.214e+04,5.610e+04
150.2,4.290e+04,4.497e+03,1.326e+04,6.065e+04
151.7,4.120e+04,4.295e+03,1.275e+04,5.824e+04
153.2,3.832e+04,3.812e+03,1.365e+04,5.578e+04
154.7,4.995e+04,4.224e+03,1.369e+04,6.787e+04
156.2,6.052e+04,5.428e+03,1.142e+04,7.737e+04
157.8,6.739e+04,6.557e+03,1.281e+04,8.675e+04
159.3,1.015e+05,8.715e+03,2.007e+04,1.303e+05
160.8,1.469e+05,1.181e+04,2.759e+04,1.863e+05
162.3,1.497e+05,1.227e+04,2.853e+04,1.905e+05
163.8,1.449e+05,1.191e+04,3.040e+04,1.873e+05
165.3,1.444e+05,1.202e+04,2.855e+04,1.850e+05
166.9,1.429e+05,1.337e+04,2.839e+04,1.847e+05
168.4,1.383e+05,1.415e+04,3.022e+04,1.827e+05
169.9,1.345e+05,1.457e+04,3.132e+04,1.804e+05
171.4,1.357e+05,1.508e+04,3.303e+04,1.838e+05
172.9,1.294e+05,1.482e+04,3.294e+04,1.772e+05
174.4,1.227e+05,1.459e+04,3.218e+04,1.695e+05
176.0,1.185e+05,1.501e+04,3.372e+04,1.672e+05
177.5,1.114e+05,1.514e+04,3.483e+04,1.613e+05
179.0,1.055e+05,1.516e+04,3.581e+04,1.564e+05
180.5,1.021e+05,1.473e+04,3.643e+04,1.533e+05
182.0,9.497e+04,1.281e+04,3.345e+04,1.412e+05
183.6,9.276e+04,1.096e+04,2.990e+04,1.336e+05
185.1,9.647e+04,9.845e+03,2.657e+04,1.329e+05
186.6,9.753e+04,8.602e+03,2.318e+04,1.293e+05
188.1,9.827e+04,7.253e+03,2.019e+04,1.257e+05
189.6,1.037e+05,6.479e+03,1.863e+04,1.288e+05
191.1,1.178e+05,6.522e+03,1.841e+04,1.427e+05
192.7,1.330e+05,6.804e+03,1.766e+04,1.575e+05
194.2,1.357e+05,6.352e+03,1.517e+04,1.572e+05
195.7,1.306e+05,5.464e+03,1.250e+04,1.486e+05
197.2,1.125e+05,4.090e+03,9.079e+03,1.257e+05
198.7,1.014e+05,2.938e+03,6.242e+03,1.106e+05
