freq,psd_x,psd_y,psd_z,psd_xyz
131.0,3.218e+06,2.215e+04,6.944e+03,3.247e+06
132.7,2.349e+06,1.676e+04,5.495e+03,2.371e+06
134.3,6.442e+05,1.495e+04,3.387e+03,6.626e+05
135.9,3.088e+05,1.459e+04,2.969e+03,3.264e+05
137.5,2.483e+05,1.514e+04,2.994e+03,2.665e+05
139.1,2.069e+05,1.650e+04,3.074e+03,2.265e+05
140.8,1.697e+05,1.718e+04,3.266e+03,1.901e+05
142.4,1.300e+05,1.659e+04,3.164e+03,1.498e+05
144.0,9.392e+04,1.431e+04,2.566e+03,1.108e+05
145.6,6.876e+04,9.449e+03,1.715e+03,7.992e+04
147.2,5.486e+04,5.773e+03,9.435e+02,6.157e+04
148.8,6.227e+04,5.618e+03,6.698e+02,6.856e+04
150.5,6.763e+04,5.965e+03,7.095e+02,7.430e+04
152.1,6.553e+04,5.007e+03,5.846e+02,7.112e+04
153.7,6.703e+04,3.751e+03,4.337e+02,7.122e+04
155.3,7.074e+04,2.995e+03,3.419e+02,7.408e+04
156.9,7.964e+04,3.202e+03,4.109e+02,8.325e+04
158.5,1.092e+05,4.181e+03,4.970e+02,1.139e+05
160.2,1.929e+05,5.752e+03,6.146e+02,1.993e+05
161.8,2.234e+05,7.531e+03,7.746e+02,2.317e+05
163.4,2.154e+05,9.548e+03,8.808e+02,2.258e+05
165.0,2.093e+05,1.022e+04,1.051e+03,2.205e+05
166.6,1.988e+05,1.207e+04,1.482e+03,2.123e+05
168.3,1.812e+05,1.306e+04,1.674e+03,1.960e+05
169.9,1.637e+05,1.455e+04,1.888e+03,1.802e+05
171.5,1.590e+05,1.632e+04,1.954e+03,1.773e+05
173.1,1.655e+05,1.437e+04,1.636e+03,1.815e+05
174.7,1.742e+05,1.194e+04,1.439e+03,1.876e+05
176.3,1.838e+05,1.129e+04,1.270e+03,1.964e+05
178.0,1.773e+05,1.023e+04,1.107e+03,1.887e+05
179.6,1.651e+05,8.846e+03,1.090e+03,1.751e+05
181.2,1.489e+05,7.725e+03,1.093e+03,1.577e+05
182.8,1.324e+05,8.341e+03,1.301e+03,1.420e+05
184.4,1.233e+05,1.080e+04,1.678e+03,1.358e+05
186.1,1.263e+05,1.250e+04,1.976e+03,1.408e+05
187.7,1.406e+05,1.481e+04,2.170e+03,1.576e+05
189.3,1.539e+05,1.905e+04,2.464e+03,1.754e+05
190.9,1.871e+05,2.845e+04,3.243e+03,2.188e+05
192.5,2.286e+05,3.875e+04,4.073e+03,2.714e+05
194.1,2.543e+05,4.815e+04,4.663e+03,3.071e+05
195.8,2.698e+05,5.599e+04,5.057e+03,3.308e+05
197.4,2.778e+05,6.334e+04,5.536e+03,3.466e+05
199.0,2.807e+05,6.745e+04,5.887e+03,3.540e+05
