freq,psd_x,psd_y,psd_z,psd_xyz
134.5,2.022e+05,5.175e+03,6.585e+02,2.080e+05
136.1,1.866e+05,3.540e+03,4.847e+02,1.907e+05
137.6,1.800e+05,3.164e+03,4.611e+02,1.836e+05
139.2,1.648e+05,1.953e+03,3.757e+02,1.672e+05
140.8,1.430e+05,1.238e+03,2.538e+02,1.445e+05
142.3,1.154e+05,2.080e+03,2.712e+02,1.178e+05
143.9,1.004e+05,2.902e+03,4.142e+02,1.037e+05
145.5,9.403e+04,2.512e+03,4.490e+02,9.699e+04
147.0,8.385e+04,2.843e+03,5.038e+02,8.720e+04
148.6,7.858e+04,3.472e+03,6.650e+02,8.272e+04
150.1,7.444e+04,3.269e+03,7.163e+02,7.843e+04
151.7,9.614e+04,4.040e+03,9.515e+02,1.011e+05
153.3,1.211e+05,4.063e+03,1.019e+03,1.262e+05
154.8,1.302e+05,3.390e+03,9.431e+02,1.346e+05
156.4,1.291e+05,3.078e+03,8.207e+02,1.330e+05
158.0,1.510e+05,2.305e+03,6.415e+02,1.540e+05
159.5,2.245e+05,1.427e+03,7.275e+02,2.266e+05
161.1,2.931e+05,1.170e+03,8.864e+02,2.952e+05
162.7,2.739e+05,1.151e+03,8.352e+02,2.759e+05
164.2,2.675e+05,1.506e+03,9.733e+02,2.700e+05
165.8,2.638e+05,2.200e+03,1.112e+03,2.671e+05
167.4,2.590e+05,3.274e+03,1.319e+03,2.636e+05
168.9,2.636e+05,4.042e+03,1.496e+03,2.692e+05
170.5,2.699e+05,4.210e+03,1.608e+03,2.757e+05
172.0,2.708e+05,5.412e+03,1.939e+03,2.781e+05
173.6,2.603e+05,5.904e+03,2.099e+03,2.683e+05
175.2,2.588e+05,5.889e+03,2.190e+03,2.669e+05
176.7,2.612e+05,5.641e+03,2.198e+03,2.691e+05
178.3,2.607e+05,5.472e+03,2.138e+03,2.683e+05
179.9,2.598e+05,5.698e+03,2.094e+03,2.676e+05
181.4,2.475e+05,5.852e+03,2.018e+03,2.554e+05
183.0,2.425e+05,6.187e+03,2.027e+03,2.507e+05
184.6,2.378e+05,6.729e+03,2.099e+03,2.466e+05
186.1,2.374e+05,7.494e+03,2.182e+03,2.471e+05
187.7,2.352e+05,7.365e+03,2.089e+03,2.447e+05
189.3,2.365e+05,6.992e+03,1.960e+03,2.455e+05
190.8,2.477e+05,7.250e+03,2.028e+03,2.570e+05
192.4,2.808e+05,7.951e+03,2.196e+03,2.909e+05
193.9,3.211e+05,7.917e+03,2.260e+03,3.312e+05
195.5,3.466e+05,7.134e+03,2.246e+03,3.559e+05
197.1,3.569e+05,6.167e+03,2.180e+03,3.652e+05
198.6,3.448e+05,5.021e+03,2.082e+03,3.519e+05
