freq,psd_x,psd_y,psd_z,psd_xyz
126.8,1.207e+06,6.153e+04,4.641e+03,1.274e+06
128.4,1.104e+06,5.298e+04,5.771e+03,1.163e+06
130.0,1.024e+06,4.798e+04,6.767e+03,1.079e+06
131.5,9.359e+05,4.305e+04,6.904e+03,9.858e+05
133.1,5.541e+05,2.766e+04,4.260e+03,5.860e+05
134.7,1.734e+05,1.451e+04,1.418e+03,1.894e+05
136.2,1.269e+05,1.219e+04,1.130e+03,1.402e+05
137.8,1.240e+05,1.088e+04,1.106e+03,1.359e+05
139.4,1.214e+05,8.369e+03,7.937e+02,1.305e+05
140.9,1.118e+05,9.162e+03,7.736e+02,1.217e+05
142.5,9.838e+04,8.637e+03,7.416e+02,1.078e+05
144.1,8.479e+04,8.987e+03,7.472e+02,9.452e+04
145.6,7.945e+04,1.126e+04,1.072e+03,9.178e+04
147.2,6.943e+04,1.018e+04,1.142e+03,8.075e+04
148.8,6.472e+04,9.991e+03,1.175e+03,7.589e+04
150.3,7.290e+04,1.264e+04,1.431e+03,8.697e+04
151.9,7.884e+04,1.414e+04,1.670e+03,9.466e+04
153.5,7.633e+04,1.355e+04,1.738e+03,9.162e+04
155.0,8.832e+04,1.129e+04,1.744e+03,1.014e+05
156.6,1.145e+05,1.118e+04,2.025e+03,1.277e+05
158.2,1.385e+05,9.425e+03,1.972e+03,1.499e+05
159.7,2.167e+05,8.855e+03,2.377e+03,2.280e+05
161.3,2.832e+05,1.169e+04,3.119e+03,2.980e+05
162.9,2.778e+05,1.034e+04,2.891e+03,2.910e+05
164.4,2.621e+05,8.245e+03,2.523e+03,2.729e+05
166.0,2.521e+05,6.902e+03,2.225e+03,2.612e+05
167.6,2.531e+05,5.509e+03,1.862e+03,2.605e+05
169.1,2.422e+05,7.052e+03,1.981e+03,2.512e+05
170.7,2.314e+05,8.627e+03,2.140e+03,2.422e+05
172.3,2.235e+05,9.104e+03,2.204e+03,2.348e+05
173.8,2.181e+05,8.922e+03,2.120e+03,2.292e+05
175.4,2.114e+05,9.052e+03,2.035e+03,2.224e+05
177.0,2.046e+05,9.043e+03,1.907e+03,2.156e+05
178.5,1.962e+05,8.578e+03,1.732e+03,2.066e+05
180.1,1.809e+05,8.534e+03,1.651e+03,1.910e+05
181.7,1.629e+05,9.330e+03,1.728e+03,1.740e+05
183.2,1.520e+05,1.045e+04,1.908e+03,1.643e+05
184.8,1.480e+05,1.137e+04,2.066e+03,1.614e+05
186.4,1.477e+05,1.252e+04,2.100e+03,1.623e+05
187.9,1.573e+05,1.316e+04,2.101e+03,1.726e+05
189.5,1.655e+05,1.253e+04,2.012e+03,1.801e+05
191.1,1.706e+05,1.079e+04,1.867e+03,1.832e+05
192.6,1.747e+05,9.064e+03,1.726e+03,1.855e+05
194.2,1.867e+05,7.232e+03,1.752e+03,1.957e+05
195.7,2.022e+05,5.500e+03,1.820e+03,2.095e+05
197.3,2.139e+05,3.536e+03,1.795e+03,2.193e+05
198.9,2.227e+05,2.455e+03,1.780e+03,2.269e+05
