freq,psd_x,psd_y,psd_z,psd_xyz
90.1,1.450e+05,3.974e+03,3.792e+04,1.869e+05
91.7,2.034e+05,9.665e+03,3.356e+04,2.466e+05
93.3,2.565e+05,2.417e+04,2.915e+04,3.098e+05
94.9,3.390e+05,3.555e+04,3.512e+04,4.096e+05
96.5,4.731e+05,5.164e+04,4.276e+04,5.675e+05
98.1,5.873e+05,7.337e+04,4.398e+04,7.046e+05
99.7,6.291e+05,9.379e+04,4.109e+04,7.639e+05
101.3,5.829e+05,1.058e+05,3.495e+04,7.236e+05
102.9,4.742e+05,1.103e+05,2.687e+04,6.114e+05
104.6,3.929e+05,1.269e+05,2.073e+04,5.405e+05
106.2,2.966e+05,1.287e+05,1.543e+04,4.408e+05
107.8,2.159e+05,1.307e+05,1.109e+04,3.577e+05
109.4,1.628e+05,1.403e+05,7.375e+03,3.105e+05
111.0,1.335e+05,1.499e+05,4.860e+03,2.882e+05
112.6,1.236e+05,1.538e+05,3.224e+03,2.806e+05
114.2,1.322e+05,1.560e+05,2.018e+03,2.902e+05
115.8,1.637e+05,1.643e+05,1.299e+03,3.293e+05
117.4,2.322e+05,1.867e+05,9.041e+02,4.198e+05
119.0,3.435e+05,2.028e+05,8.357e+02,5.472e+05
120.6,3.687e+05,1.598e+05,9.107e+02,5.294e+05
122.2,2.913e+05,9.280e+04,1.090e+03,3.852e+05
123.9,3.911e+05,9.290e+04,1.296e+03,4.853e+05
125.5,5.864e+05,1.060e+05,1.551e+03,6.940e+05
127.1,8.063e+05,1.125e+05,1.842e+03,9.206e+05
128.7,9.474e+05,1.105e+05,2.199e+03,1.060e+06
130.3,9.974e+05,1.060e+05,2.849e+03,1.106e+06
131.9,8.681e+05,8.903e+04,3.186e+03,9.603e+05
133.5,3.536e+05,3.427e+04,2.181e+03,3.901e+05
135.1,1.212e+05,1.076e+04,1.694e+03,1.336e+05
136.7,1.055e+05,1.079e+04,1.838e+03,1.181e+05
138.3,9.971e+04,1.089e+04,1.887e+03,1.125e+05
139.9,9.218e+04,1.087e+04,1.847e+03,1.049e+05
141.5,8.288e+04,1.159e+04,1.992e+03,9.646e+04
143.2,7.351e+04,1.040e+04,1.958e+03,8.587e+04
144.8,6.024e+04,8.365e+03,1.564e+03,7.017e+04
146.4,5.296e+04,6.095e+03,1.020e+03,6.007e+04
148.0,5.048e+04,4.083e+03,6.183e+02,5.518e+04
149.6,5.115e+04,3.378e+03,4.706e+02,5.500e+04
151.2,5.225e+04,3.956e+03,5.290e+02,5.674e+04
152.8,5.316e+04,4.827e+03,6.710e+02,5.865e+04
154.4,5.617e+04,5.749e+03,7.757e+02,6.270e+04
156.0,6.108e+04,6.871e+03,9.015e+02,6.885e+04
157.6,6.698e+04,8.389e+03,1.048e+03,7.642e+04
159.2,8.614e+04,1.169e+04,1.404e+03,9.923e+04
160.8,9.643e+04,1.587e+04,1.819e+03,1.141e+05
162.5,1.083e+05,2.081e+04,2.259e+03,1.314e+05
164.1,1.161e+05,2.207e+04,2.451e+03,1.407e+05
165.7,1.161e+05,2.176e+04,2.726e+03,1.405e+05
167.3,1.113e+05,2.374e+04,3.295e+03,1.383e+05
168.9,9.955e+04,2.498e+04,3.763e+03,1.283e+05
170.5,9.087e+04,2.701e+04,4.059e+03,1.219e+05
172.1,8.380e+04,3.093e+04,4.432e+03,1.192e+05
173.7,7.246e+04,3.390e+04,4.823e+03,1.112e+05
175.3,6.604e+04,3.373e+04,4.671e+03,1.044e+05
176.9,6.177e+04,2.686e+04,3.952e+03,9.259e+04
178.5,5.527e+04,2.497e+04,3.956e+03,8.420e+04
180.1,4.884e+04,2.507e+04,4.190e+03,7.810e+04
181.8,4.308e+04,2.407e+04,4.359e+03,7.151e+04
183.4,3.743e+04,2.351e+04,4.403e+03,6.534e+04
185.0,3.244e+04,2.254e+04,4.437e+03,5.941e+04
186.6,2.784e+04,2.217e+04,4.694e+03,5.470e+04
188.2,2.375e+04,2.141e+04,4.983e+03,5.015e+04
189.8,2.268e+04,2.173e+04,5.472e+03,4.988e+04
191.4,2.491e+04,2.407e+04,6.405e+03,5.539e+04
193.0,3.065e+04,2.786e+04,7.375e+03,6.588e+04
194.6,3.883e+04,3.344e+04,8.494e+03,8.077e+04
196.2,4.847e+04,4.043e+04,9.382e+03,9.828e+04
197.8,5.746e+04,4.780e+04,1.004e+04,1.153e+05
199.5,6.992e+04,5.741e+04,1.087e+04,1.382e+05
