freq,psd_x,psd_y,psd_z,psd_xyz
53.4,1.776e+03,1.185e+05,1.743e+05,2.946e+05
55.0,1.164e+03,8.320e+04,1.814e+05,2.657e+05
56.6,1.041e+03,9.630e+04,2.096e+05,3.070e+05
58.3,1.264e+03,1.356e+05,2.438e+05,3.807e+05
59.9,2.373e+03,2.045e+05,2.868e+05,4.937e+05
61.5,5.881e+03,3.039e+05,3.303e+05,6.401e+05
63.1,1.388e+04,4.301e+05,3.767e+05,8.206e+05
64.7,2.925e+04,5.938e+05,4.521e+05,1.075e+06
66.4,4.092e+04,8.650e+05,5.909e+05,1.497e+06
68.0,3.404e+04,1.308e+06,7.643e+05,2.106e+06
69.6,4.106e+04,1.758e+06,8.950e+05,2.694e+06
71.2,6.147e+04,2.224e+06,1.022e+06,3.308e+06
72.8,5.242e+04,2.476e+06,1.015e+06,3.543e+06
74.4,3.966e+04,2.265e+06,8.426e+05,3.147e+06
76.1,3.126e+04,1.938e+06,6.696e+05,2.639e+06
77.7,2.428e+04,1.620e+06,5.434e+05,2.188e+06
79.3,1.906e+04,1.307e+06,4.466e+05,1.772e+06
80.9,1.765e+04,1.048e+06,3.554e+05,1.421e+06
82.5,1.894e+04,8.419e+05,2.479e+05,1.109e+06
84.2,2.344e+04,7.036e+05,1.500e+05,8.771e+05
85.8,2.858e+04,6.034e+05,8.195e+04,7.139e+05
87.4,3.254e+04,5.231e+05,4.633e+04,6.019e+05
89.0,3.451e+04,4.563e+05,2.954e+04,5.203e+05
90.6,3.574e+04,4.032e+05,2.407e+04,4.630e+05
92.2,3.644e+04,3.562e+05,2.124e+04,4.139e+05
93.9,3.641e+04,3.172e+05,2.017e+04,3.738e+05
95.5,3.885e+04,2.783e+05,1.899e+04,3.361e+05
97.1,4.338e+04,2.374e+05,1.767e+04,2.984e+05
98.7,4.516e+04,2.025e+05,1.716e+04,2.649e+05
100.3,4.163e+04,1.799e+05,1.793e+04,2.394e+05
102.0,3.325e+04,1.665e+05,1.966e+04,2.194e+05
103.6,2.796e+04,1.594e+05,2.076e+04,2.081e+05
105.2,2.653e+04,1.530e+05,2.051e+04,2.000e+05
106.8,2.494e+04,1.480e+05,2.002e+04,1.930e+05
108.4,2.355e+04,1.460e+05,1.952e+04,1.890e+05
110.0,2.451e+04,1.447e+05,1.867e+04,1.879e+05
111.7,2.788e+04,1.434e+05,1.702e+04,1.883e+05
113.3,3.178e+04,1.416e+05,1.512e+04,1.885e+05
114.9,3.403e+04,1.408e+05,1.381e+04,1.886e+05
116.5,3.733e+04,1.310e+05,1.318e+04,1.816e+05
118.1,3.950e+04,1.231e+05,1.363e+04,1.762e+05
119.8,3.848e+04,1.143e+05,1.280e+04,1.656e+05
121.4,3.512e+04,8.135e+04,8.753e+03,1.252e+05
123.0,3.783e+04,6.945e+04,6.834e+03,1.141e+05
124.6,4.542e+04,7.371e+04,6.534e+03,1.257e+05
126.2,4.969e+04,7.982e+04,7.448e+03,1.370e+05
127.8,5.454e+04,8.468e+04,7.965e+03,1.472e+05
129.5,6.215e+04,8.964e+04,8.045e+03,1.598e+05
131.1,7.007e+04,9.172e+04,7.895e+03,1.697e+05
132.7,6.869e+04,6.642e+04,5.454e+03,1.406e+05
134.3,5.445e+04,2.364e+04,1.892e+03,7.999e+04
135.9,4.409e+04,1.764e+04,1.374e+03,6.311e+04
137.6,3.846e+04,1.777e+04,1.404e+03,5.763e+04
139.2,4.958e+04,1.698e+04,1.396e+03,6.795e+04
140.8,5.665e+04,1.663e+04,1.463e+03,7.474e+04
142.4,5.243e+04,1.545e+04,1.550e+03,6.944e+04
144.0,3.833e+04,1.181e+04,1.357e+03,5.150e+04
145.7,2.467e+04,8.027e+03,1.098e+03,3.380e+04
147.3,1.468e+04,6.272e+03,9.760e+02,2.193e+04
148.9,8.449e+03,5.515e+03,8.405e+02,1.480e+04
150.5,5.960e+03,6.198e+03,8.488e+02,1.301e+04
152.1,6.306e+03,6.637e+03,8.440e+02,1.379e+04
153.7,7.548e+03,6.761e+03,8.325e+02,1.514e+04
155.4,9.447e+03,7.669e+03,8.935e+02,1.801e+04
157.0,1.231e+04,7.793e+03,9.335e+02,2.104e+04
158.6,1.535e+04,8.468e+03,1.029e+03,2.484e+04
160.2,2.022e+04,1.218e+04,1.382e+03,3.378e+04
161.8,2.140e+04,1.849e+04,1.921e+03,4.181e+04
163.5,2.119e+04,1.939e+04,2.006e+03,4.258e+04
165.1,1.986e+04,1.551e+04,1.551e+03,3.692e+04
166.7,1.721e+04,1.140e+04,1.057e+03,2.966e+04
168.3,1.504e+04,8.422e+03,7.313e+02,2.420e+04
169.9,1.394e+04,8.085e+03,7.268e+02,2.275e+04
171.5,1.338e+04,1.143e+04,1.118e+03,2.593e+04
173.2,1.530e+04,1.473e+04,1.582e+03,3.161e+04
174.8,1.619e+04,1.925e+04,2.083e+03,3.752e+04
176.4,1.658e+04,2.373e+04,2.619e+03,4.293e+04
178.0,1.655e+04,2.593e+04,2.885e+03,4.536e+04
179.6,1.605e+04,2.744e+04,3.016e+03,4.651e+04
181.3,1.579e+04,2.660e+04,2.926e+03,4.531e+04
182.9,1.568e+04,2.566e+04,2.823e+03,4.416e+04
184.5,1.630e+04,2.512e+04,2.619e+03,4.404e+04
186.1,1.802e+04,2.511e+04,2.658e+03,4.579e+04
187.7,2.060e+04,2.581e+04,2.761e+03,4.916e+04
189.3,2.285e+04,2.859e+04,3.059e+03,5.449e+04
191.0,2.621e+04,3.675e+04,3.796e+03,6.675e+04
192.6,3.095e+04,4.505e+04,4.572e+03,8.057e+04
194.2,3.528e+04,5.340e+04,5.307e+03,9.398e+04
195.8,3.918e+04,5.952e+04,5.698e+03,1.044e+05
197.4,4.075e+04,6.188e+04,5.708e+03,1.083e+05
199.1,4.166e+04,6.465e+04,5.550e+03,1.119e+05
