freq,psd_x,psd_y,psd_z,psd_xyz
80.8,6.911e+04,2.922e+04,3.841e+03,1.022e+05
82.5,1.122e+05,4.042e+04,3.918e+03,1.566e+05
84.1,1.765e+05,5.752e+04,4.040e+03,2.380e+05
85.7,2.959e+05,1.023e+05,3.869e+03,4.020e+05
87.3,5.291e+05,2.284e+05,3.085e+03,7.606e+05
88.9,8.722e+05,5.357e+05,2.767e+03,1.411e+06
90.5,1.122e+06,9.258e+05,1.482e+03,2.049e+06
92.2,1.100e+06,1.013e+06,1.758e+03,2.115e+06
93.8,9.430e+05,9.290e+05,3.462e+03,1.875e+06
95.4,7.414e+05,8.209e+05,5.320e+03,1.568e+06
97.0,5.528e+05,6.708e+05,6.598e+03,1.230e+06
98.6,4.284e+05,4.931e+05,6.286e+03,9.278e+05
100.2,3.307e+05,3.903e+05,5.848e+03,7.268e+05
101.9,2.757e+05,3.573e+05,7.537e+03,6.406e+05
103.5,2.787e+05,3.076e+05,9.504e+03,5.958e+05
105.1,3.361e+05,2.477e+05,1.006e+04,5.938e+05
106.7,4.334e+05,2.133e+05,9.268e+03,6.559e+05
108.3,5.684e+05,2.035e+05,8.248e+03,7.802e+05
109.9,7.597e+05,2.175e+05,7.580e+03,9.848e+05
111.6,1.032e+06,2.404e+05,8.078e+03,1.281e+06
113.2,1.352e+06,2.471e+05,9.154e+03,1.609e+06
114.8,1.593e+06,2.302e+05,8.258e+03,1.832e+06
116.4,2.240e+06,2.815e+05,8.769e+03,2.530e+06
118.0,3.272e+06,3.124e+05,1.271e+04,3.597e+06
119.6,3.886e+06,2.827e+05,1.392e+04,4.182e+06
121.3,3.164e+06,2.119e+05,1.112e+04,3.387e+06
122.9,3.033e+06,1.748e+05,1.012e+04,3.218e+06
124.5,3.783e+06,1.656e+05,1.129e+04,3.960e+06
126.1,4.447e+06,1.514e+05,1.185e+04,4.610e+06
127.7,4.875e+06,1.330e+05,1.185e+04,5.020e+06
129.3,5.046e+06,1.175e+05,1.158e+04,5.175e+06
131.0,4.827e+06,1.035e+05,1.103e+04,4.942e+06
132.6,2.934e+06,7.024e+04,8.424e+03,3.012e+06
134.2,5.660e+05,3.166e+04,5.258e+03,6.029e+05
135.8,2.519e+05,2.584e+04,4.986e+03,2.827e+05
137.4,2.193e+05,2.583e+04,5.217e+03,2.503e+05
139.0,1.838e+05,2.369e+04,4.597e+03,2.121e+05
140.7,1.575e+05,1.959e+04,3.646e+03,1.807e+05
142.3,1.189e+05,1.396e+04,2.651e+03,1.355e+05
143.9,8.844e+04,1.140e+04,1.913e+03,1.018e+05
145.5,7.261e+04,9.917e+03,1.417e+03,8.395e+04
147.1,6.471e+04,7.236e+03,8.574e+02,7.280e+04
148.7,5.953e+04,4.488e+03,3.863e+02,6.440e+04
150.4,5.491e+04,4.687e+03,4.466e+02,6.005e+04
152.0,5.465e+04,4.623e+03,4.702e+02,5.975e+04
153.6,5.894e+04,5.139e+03,5.090e+02,6.459e+04
155.2,6.291e+04,6.263e+03,6.061e+02,6.978e+04
156.8,7.383e+04,7.890e+03,8.212e+02,8.255e+04
158.4,1.065e+05,1.056e+04,1.261e+03,1.183e+05
160.1,1.944e+05,1.491e+04,1.775e+03,2.111e+05
161.7,2.294e+05,1.784e+04,2.032e+03,2.493e+05
163.3,2.144e+05,1.743e+04,2.076e+03,2.339e+05
164.9,2.328e+05,1.736e+04,2.143e+03,2.523e+05
166.5,2.335e+05,2.009e+04,2.391e+03,2.560e+05
168.1,2.172e+05,2.172e+04,2.584e+03,2.415e+05
169.8,1.974e+05,2.194e+04,2.776e+03,2.222e+05
171.4,1.944e+05,2.536e+04,3.601e+03,2.234e+05
173.0,1.949e+05,3.257e+04,4.558e+03,2.320e+05
174.6,1.915e+05,3.741e+04,4.995e+03,2.339e+05
176.2,2.001e+05,4.418e+04,5.698e+03,2.500e+05
177.8,2.130e+05,4.837e+04,6.600e+03,2.680e+05
179.5,2.275e+05,4.881e+04,7.356e+03,2.836e+05
181.1,2.542e+05,5.344e+04,8.598e+03,3.162e+05
182.7,3.026e+05,7.097e+04,1.163e+04,3.852e+05
184.3,3.478e+05,1.239e+05,1.963e+04,4.913e+05
185.9,3.591e+05,1.682e+05,2.618e+04,5.536e+05
187.5,3.582e+05,1.804e+05,2.768e+04,5.663e+05
189.2,3.622e+05,1.748e+05,2.620e+04,5.632e+05
190.8,3.873e+05,1.753e+05,2.528e+04,5.879e+05
192.4,4.108e+05,1.764e+05,2.445e+04,6.117e+05
194.0,4.353e+05,1.759e+05,2.375e+04,6.349e+05
195.6,4.302e+05,1.740e+05,2.283e+04,6.271e+05
197.2,3.861e+05,1.676e+05,2.153e+04,5.753e+05
198.9,3.512e+05,1.545e+05,1.997e+04,5.257e+05
