freq,psd_x,psd_y,psd_z,psd_xyz
53.4,3.082e+03,2.618e+05,3.334e+05,5.982e+05
55.0,3.899e+03,3.498e+05,3.630e+05,7.167e+05
56.6,5.526e+03,4.831e+05,4.192e+05,9.078e+05
58.2,8.136e+03,6.134e+05,4.436e+05,1.065e+06
59.8,1.063e+04,6.592e+05,3.897e+05,1.060e+06
61.5,1.299e+04,6.417e+05,3.117e+05,9.664e+05
63.1,1.813e+04,6.266e+05,2.596e+05,9.043e+05
64.7,2.252e+04,5.764e+05,2.054e+05,8.043e+05
66.3,2.641e+04,5.258e+05,1.535e+05,7.057e+05
67.9,2.843e+04,5.561e+05,1.348e+05,7.193e+05
69.6,2.898e+04,6.150e+05,1.324e+05,7.764e+05
71.2,3.041e+04,6.165e+05,1.219e+05,7.688e+05
72.8,3.028e+04,5.832e+05,9.881e+04,7.123e+05
74.4,3.125e+04,5.897e+05,8.113e+04,7.021e+05
76.0,3.114e+04,6.429e+05,7.152e+04,7.456e+05
77.6,2.712e+04,7.343e+05,6.401e+04,8.255e+05
79.3,1.877e+04,8.950e+05,6.147e+04,9.753e+05
80.9,1.211e+04,1.018e+06,6.343e+04,1.094e+06
82.5,8.690e+03,9.937e+05,6.055e+04,1.063e+06
84.1,6.829e+03,9.207e+05,5.458e+04,9.821e+05
85.7,5.461e+03,8.754e+05,5.205e+04,9.329e+05
87.3,4.395e+03,8.294e+05,5.022e+04,8.840e+05
89.0,4.103e+03,7.763e+05,4.764e+04,8.281e+05
90.6,4.009e+03,7.274e+05,4.586e+04,7.772e+05
92.2,3.708e+03,6.769e+05,4.420e+04,7.248e+05
93.8,3.206e+03,6.514e+05,4.270e+04,6.973e+05
95.4,2.653e+03,6.270e+05,4.170e+04,6.713e+05
97.1,2.237e+03,6.075e+05,4.161e+04,6.514e+05
98.7,2.086e+03,6.067e+05,4.213e+04,6.509e+05
100.3,1.945e+03,6.002e+05,4.192e+04,6.441e+05
101.9,1.979e+03,5.788e+05,4.052e+04,6.213e+05
103.5,2.304e+03,5.318e+05,3.741e+04,5.715e+05
105.1,2.783e+03,4.672e+05,3.312e+04,5.031e+05
106.8,3.317e+03,4.150e+05,2.968e+04,4.480e+05
108.4,3.614e+03,3.704e+05,2.651e+04,4.005e+05
110.0,4.305e+03,3.358e+05,2.369e+04,3.637e+05
111.6,5.587e+03,3.122e+05,2.175e+04,3.395e+05
113.2,7.367e+03,2.928e+05,2.043e+04,3.206e+05
114.8,1.072e+04,2.799e+05,1.958e+04,3.102e+05
116.5,1.662e+04,2.717e+05,1.913e+04,3.075e+05
118.1,2.519e+04,2.616e+05,1.855e+04,3.053e+05
119.7,3.511e+04,2.355e+05,1.695e+04,2.875e+05
121.3,4.177e+04,1.608e+05,1.182e+04,2.144e+05
122.9,4.475e+04,1.304e+05,9.867e+03,1.851e+05
124.5,5.487e+04,1.403e+05,1.091e+04,2.060e+05
126.2,7.212e+04,1.568e+05,1.276e+04,2.416e+05
127.8,8.492e+04,1.770e+05,1.514e+04,2.771e+05
129.4,8.647e+04,2.055e+05,1.818e+04,3.102e+05
131.0,8.683e+04,2.290e+05,2.089e+04,3.367e+05
132.6,7.683e+04,1.873e+05,1.793e+04,2.821e+05
134.3,5.448e+04,8.008e+04,8.727e+03,1.433e+05
135.9,4.596e+04,5.168e+04,6.262e+03,1.039e+05
137.5,4.165e+04,4.236e+04,5.292e+03,8.930e+04
139.1,3.781e+04,3.593e+04,4.677e+03,7.843e+04
140.7,3.409e+04,3.328e+04,4.413e+03,7.178e+04
142.3,3.134e+04,3.164e+04,4.192e+03,6.718e+04
144.0,2.764e+04,3.170e+04,4.146e+03,6.349e+04
145.6,2.902e+04,3.438e+04,4.292e+03,6.769e+04
147.2,3.565e+04,4.047e+04,4.833e+03,8.095e+04
148.8,3.949e+04,5.501e+04,6.190e+03,1.007e+05
150.4,3.523e+04,6.095e+04,6.639e+03,1.028e+05
152.0,2.927e+04,6.195e+04,6.426e+03,9.765e+04
153.7,2.341e+04,6.384e+04,6.525e+03,9.377e+04
155.3,1.662e+04,6.708e+04,6.736e+03,9.043e+04
156.9,1.138e+04,6.928e+04,6.632e+03,8.730e+04
158.5,9.794e+03,6.931e+04,6.276e+03,8.538e+04
160.1,1.690e+04,7.664e+04,6.741e+03,1.003e+05
161.8,1.830e+04,7.683e+04,6.855e+03,1.020e+05
163.4,1.185e+04,7.211e+04,6.501e+03,9.047e+04
165.0,9.366e+03,7.894e+04,6.975e+03,9.528e+04
166.6,8.359e+03,8.098e+04,7.053e+03,9.640e+04
168.2,6.835e+03,6.705e+04,6.195e+03,8.008e+04
169.8,8.511e+03,6.958e+04,6.812e+03,8.490e+04
171.5,1.458e+04,8.358e+04,7.940e+03,1.061e+05
173.1,1.760e+04,8.588e+04,7.759e+03,1.112e+05
174.7,1.485e+04,7.882e+04,6.724e+03,1.004e+05
176.3,1.037e+04,6.935e+04,5.656e+03,8.538e+04
177.9,6.121e+03,4.932e+04,4.203e+03,5.964e+04
179.5,5.514e+03,4.152e+04,3.801e+03,5.083e+04
181.2,6.272e+03,3.760e+04,3.666e+03,4.754e+04
182.8,6.564e+03,2.897e+04,3.142e+03,3.868e+04
184.4,6.971e+03,2.784e+04,2.940e+03,3.775e+04
186.0,7.812e+03,2.608e+04,2.724e+03,3.661e+04
187.6,8.748e+03,2.478e+04,2.769e+03,3.629e+04
189.2,9.265e+03,2.761e+04,2.873e+03,3.975e+04
190.9,9.573e+03,4.216e+04,3.732e+03,5.547e+04
192.5,1.025e+04,6.588e+04,5.172e+03,8.130e+04
194.1,1.174e+04,8.628e+04,6.257e+03,1.043e+05
195.7,1.395e+04,1.030e+05,7.114e+03,1.241e+05
197.3,1.529e+04,1.023e+05,6.872e+03,1.244e+05
199.0,1.821e+04,1.042e+05,6.879e+03,1.293e+05
